5,BTC_ETH,0.01701001,0.01701121,0.01701000,-0.11958338,88500.75860703,5624344.36118897,0,0.01950000,0.01243657
26,BTC_ETH,0.01701000,0.01701121,0.01701000,-0.11958390,88500.75860703,5624344.36118897,0,0.01950000,0.01243657
70,BTC_ETH,0.01700401,0.01701121,0.01700401,-0.11989393,88500.75860703,5624344.36118897,0,0.01950000,0.01243657
85,BTC_ETH,0.01700401,0.01700521,0.01700401,-0.11989393,88500.75860703,5624344.36118897,0,0.01950000,0.01243657
89,BTC_ETH,0.01692371,0.01700521,0.01700402,-0.12405016,88500.75860703,5624344.36118897,0,0.01950000,0.01243657
95,BTC_ETH,0.01692371,0.01700403,0.01700402,-0.12405016,88500.75860703,5624344.36118897,0,0.01950000,0.01243657
